Subject,Trial,Angle,Time,Correct,Age,Sex
25,72,100,2947,1,28,M
25,73,100,1510,1,28,M
25,74,100,1885,1,28,M
25,75,150,2437,0,28,M
25,76,0,2471,1,28,M
25,77,0,1886,1,28,M
25,78,50,1454,1,28,M
25,79,50,955,1,28,M
25,80,150,2196,1,28,M
25,81,50,1520,1,28,M
25,83,150,3003,1,28,M
25,84,50,2171,1,28,M
25,85,100,2085,1,28,M
25,86,0,923,0,28,M
25,87,150,2995,0,28,M
25,88,100,3119,1,28,M
25,89,100,1817,1,28,M
25,90,50,1420,1,28,M
25,92,150,1601,0,28,M
25,93,150,2926,1,28,M
25,94,50,1216,1,28,M
25,95,100,2064,1,28,M
25,96,0,1730,1,28,M
30,1,0,4032,1,24,F
30,2,150,7398,1,24,F
30,3,150,4936,1,24,F
30,4,100,6965,1,24,F
30,5,50,2697,1,24,F
30,6,50,5159,1,24,F
30,8,0,1531,1,24,F
30,9,150,6920,1,24,F
30,10,150,2878,0,24,F
30,11,50,4503,1,24,F
30,12,0,1626,0,24,F
30,13,0,1612,1,24,F
30,14,100,3052,1,24,F
30,15,100,2775,1,24,F
30,16,50,2035,1,24,F
30,18,150,2959,1,24,F
30,19,50,4585,1,24,F
30,20,50,1508,1,24,F
30,21,100,5709,1,24,F
30,22,0,1857,1,24,F
30,23,0,1202,1,24,F
30,25,150,2932,1,24,F
30,26,50,1774,1,24,F
30,27,50,2656,0,24,F
30,28,100,5120,1,24,F
30,29,0,1585,1,24,F
30,30,0,1682,1,24,F
30,31,150,2661,0,24,F
30,32,100,6347,1,24,F
30,33,50,1776,1,24,F
30,34,100,3108,1,24,F
30,36,0,1341,1,24,F
30,37,100,1787,1,24,F
30,38,150,4508,1,24,F
30,39,0,1210,1,24,F
30,40,50,1455,1,24,F
30,41,150,4860,1,24,F
30,42,0,1792,1,24,F
30,43,100,2276,1,24,F
30,44,150,4142,1,24,F
30,45,50,2645,1,24,F
30,46,100,4938,1,24,F
30,47,0,1018,1,24,F
30,48,50,1362,1,24,F
30,49,100,2057,1,24,F
30,50,150,2642,1,24,F
30,51,0,1304,1,24,F
30,52,0,1875,1,24,F
30,53,100,6751,1,24,F
30,54,50,1338,1,24,F
30,56,50,1491,1,24,F
30,57,150,4117,1,24,F
30,58,100,3418,1,24,F
30,59,150,2459,1,24,F
30,60,100,2372,1,24,F
30,61,0,1293,1,24,F
30,62,0,1098,1,24,F
30,63,50,7027,1,24,F
30,64,50,1595,1,24,F
30,65,150,3319,1,24,F
30,66,0,971,1,24,F
30,67,150,3854,1,24,F
30,68,0,1257,1,24,F
30,69,50,1381,1,24,F
30,70,50,1118,1,24,F
30,71,100,2399,1,24,F
30,72,100,5052,1,24,F
30,73,100,2526,1,24,F
30,74,100,6902,1,24,F
30,75,150,6613,1,24,F
30,76,0,2570,1,24,F
30,77,0,2942,1,24,F
30,78,50,5172,1,24,F
30,79,50,1184,1,24,F
30,80,150,6067,1,24,F
30,81,50,4803,1,24,F
30,82,0,952,1,24,F
30,83,150,4471,1,24,F
30,84,50,2133,1,24,F
30,85,100,3389,1,24,F
30,86,0,6410,1,24,F
30,87,150,2950,1,24,F
30,88,100,5319,1,24,F
30,89,100,3553,1,24,F
30,90,50,2700,1,24,F
30,91,0,1319,1,24,F
30,92,150,3370,1,24,F
30,93,150,5478,1,24,F
30,94,50,1410,1,24,F
30,95,100,2024,1,24,F
30,96,0,4951,1,24,F
21,1,0,2463,1,33,M
21,2,150,2221,0,33,M
21,3,150,1269,1,33,M
21,4,100,4574,0,33,M
21,5,50,3313,1,33,M
21,6,50,1958,1,33,M
21,7,100,1941,0,33,M
21,8,0,1025,1,33,M
21,9,150,1828,0,33,M
21,10,150,1764,1,33,M
21,11,50,1857,1,33,M
21,12,0,1229,1,33,M
21,13,0,1216,1,33,M
21,14,100,1766,0,33,M
21,15,100,1527,1,33,M
21,16,50,2082,1,33,M
21,17,100,1813,0,33,M
21,18,150,1849,1,33,M
21,19,50,1619,0,33,M
21,20,50,2363,0,33,M
21,21,100,1959,1,33,M
21,22,0,1482,1,33,M
21,23,0,1218,1,33,M
21,24,150,1605,0,33,M
21,25,150,1445,1,33,M
21,26,50,1760,1,33,M
21,27,50,2003,0,33,M
21,28,100,2182,0,33,M
21,29,0,1353,1,33,M
21,30,0,1357,1,33,M
21,31,150,2082,1,33,M
21,32,100,2227,0,33,M
21,33,50,1901,1,33,M
21,34,100,2362,0,33,M
21,35,150,1465,0,33,M
21,36,0,1711,1,33,M
21,37,100,1861,0,33,M
21,38,150,2311,0,33,M
21,39,0,1118,1,33,M
21,40,50,875,1,33,M
21,41,150,1123,1,33,M
21,42,0,1031,1,33,M
21,43,100,1491,1,33,M
21,44,150,1242,0,33,M
21,45,50,906,1,33,M
21,46,100,1206,0,33,M
21,47,0,1009,1,33,M
21,48,50,1634,1,33,M
21,49,100,1564,0,33,M
21,50,150,1541,0,33,M
21,51,0,1528,1,33,M
21,52,0,1182,1,33,M
21,53,100,1469,1,33,M
21,54,50,984,1,33,M
21,55,150,1583,0,33,M
21,56,50,1519,1,33,M
21,57,150,805,1,33,M
21,58,100,1265,0,33,M
21,59,150,1386,1,33,M
21,60,100,1256,1,33,M
21,61,0,811,1,33,M
21,63,50,769,1,33,M
21,64,50,1644,1,33,M
21,65,150,2092,1,33,M
21,66,0,1004,1,33,M
21,67,150,1623,1,33,M
21,68,0,1448,1,33,M
21,69,50,1170,1,33,M
21,70,50,1277,1,33,M
21,71,100,1579,1,33,M
21,72,100,2306,1,33,M
21,73,100,1460,1,33,M
21,74,100,2511,1,33,M
21,75,150,1670,0,33,M
21,76,0,1908,1,33,M
21,77,0,856,1,33,M
21,78,50,2949,0,33,M
21,79,50,1526,1,33,M
21,80,150,2380,0,33,M
21,81,50,1449,0,33,M
21,83,150,2108,1,33,M
21,84,50,1914,1,33,M
21,85,100,1751,1,33,M
21,86,0,1347,1,33,M
21,87,150,1554,1,33,M
21,88,100,2495,1,33,M
21,89,100,1606,0,33,M
21,90,50,1030,1,33,M
21,91,0,737,1,33,M
21,92,150,2870,1,33,M
21,93,150,1754,1,33,M
21,94,50,1488,1,33,M
21,95,100,1049,1,33,M
21,96,0,1248,0,33,M
53,1,0,4154,1,18,F
53,2,150,6057,1,18,F
53,3,150,3990,1,18,F
53,4,100,6167,1,18,F
53,5,50,6694,1,18,F
53,6,50,7093,0,18,F
53,7,100,3670,1,18,F
53,8,0,2749,1,18,F
53,9,150,4390,1,18,F
53,11,50,3627,0,18,F
53,12,0,2604,1,18,F
53,13,0,1430,0,18,F
53,14,100,4655,1,18,F
53,15,100,5774,1,18,F
53,16,50,3560,1,18,F
53,17,100,5047,0,18,F
53,18,150,3863,1,18,F
53,19,50,4340,1,18,F
53,20,50,4212,1,18,F
53,21,100,3959,1,18,F
53,22,0,3251,1,18,F
53,23,0,2428,1,18,F
53,24,150,6320,1,18,F
53,25,150,2609,1,18,F
53,26,50,5120,1,18,F
53,27,50,4838,1,18,F
53,28,100,3687,1,18,F
53,29,0,1701,1,18,F
53,30,0,7263,1,18,F
53,31,150,5701,1,18,F
53,32,100,4324,1,18,F
53,33,50,4838,1,18,F
53,34,100,7398,1,18,F
53,35,150,6279,1,18,F
53,37,100,7027,0,18,F
53,39,0,2783,1,18,F
53,40,50,2442,1,18,F
53,42,0,5656,1,18,F
53,43,100,5367,1,18,F
53,44,150,3757,1,18,F
53,45,50,6255,0,18,F
53,46,100,3294,1,18,F
53,47,0,2413,1,18,F
53,48,50,3852,1,18,F
53,49,100,2635,0,18,F
53,50,150,3941,1,18,F
53,51,0,1277,1,18,F
53,52,0,2790,1,18,F
53,53,100,2711,1,18,F
53,54,50,3012,1,18,F
53,55,150,6542,0,18,F
53,56,50,2092,1,18,F
53,57,150,6007,1,18,F
53,58,100,1771,1,18,F
53,59,150,6171,1,18,F
53,60,100,6306,1,18,F
53,61,0,1513,1,18,F
53,62,0,2063,1,18,F
53,63,50,2290,1,18,F
53,64,50,6766,1,18,F
53,65,150,2776,1,18,F
53,66,0,1335,1,18,F
53,67,150,2395,1,18,F
53,68,0,5324,1,18,F
53,69,50,4259,1,18,F
53,70,50,3966,1,18,F
53,71,100,6756,1,18,F
53,72,100,4711,1,18,F
53,73,100,3654,1,18,F
53,74,100,4631,1,18,F
53,75,150,3310,1,18,F
53,76,0,5455,1,18,F
53,77,0,6546,1,18,F
53,78,50,5310,1,18,F
53,79,50,1796,1,18,F
53,80,150,3030,1,18,F
53,81,50,7297,1,18,F
53,82,0,1350,1,18,F
53,83,150,4000,1,18,F
53,84,50,5634,1,18,F
53,85,100,4557,1,18,F
53,86,0,4328,1,18,F
53,88,100,4088,1,18,F
53,89,100,3763,1,18,F
53,90,50,1617,1,18,F
53,91,0,1206,1,18,F
53,92,150,5760,0,18,F
53,93,150,2965,1,18,F
53,94,50,1723,1,18,F
53,95,100,1895,1,18,F
53,96,0,2801,1,18,F
35,1,0,5076,1,25,F
35,2,150,3696,1,25,F
35,3,150,3384,1,25,F
35,4,100,5059,1,25,F
35,5,50,3252,1,25,F
35,6,50,4557,1,25,F
35,8,0,1712,1,25,F
35,9,150,6402,1,25,F
35,10,150,4571,1,25,F
35,11,50,5753,1,25,F
35,12,0,2062,1,25,F
35,13,0,1659,1,25,F
35,14,100,3863,1,25,F
35,15,100,2727,1,25,F
35,16,50,3684,1,25,F
35,17,100,3684,1,25,F
35,18,150,3749,1,25,F
35,19,50,3483,1,25,F
35,20,50,3458,1,25,F
35,21,100,3243,1,25,F
35,22,0,2985,1,25,F
35,23,0,2124,1,25,F
35,24,150,4359,1,25,F
35,25,150,3561,1,25,F
35,26,50,4413,1,25,F
35,27,50,5264,1,25,F
35,28,100,4626,1,25,F
35,29,0,1233,1,25,F
35,30,0,2636,1,25,F
35,31,150,3087,1,25,F
35,32,100,5358,1,25,F
35,33,50,2561,1,25,F
35,34,100,3800,1,25,F
35,35,150,4707,0,25,F
35,36,0,1320,1,25,F
35,37,100,4622,1,25,F
35,38,150,2560,1,25,F
35,39,0,1926,1,25,F
35,40,50,2307,1,25,F
35,41,150,3298,1,25,F
35,42,0,1617,1,25,F
35,43,100,5730,1,25,F
35,44,150,3011,1,25,F
35,45,50,2661,1,25,F
35,46,100,3813,1,25,F
35,47,0,1495,1,25,F
35,48,50,2093,1,25,F
35,49,100,2774,1,25,F
35,50,150,3036,1,25,F
35,51,0,1316,1,25,F
35,52,0,2371,1,25,F
35,53,100,2489,1,25,F
35,54,50,1350,1,25,F
35,55,150,4596,1,25,F
35,56,50,1200,1,25,F
35,57,150,3850,1,25,F
35,58,100,3820,1,25,F
35,59,150,1494,1,25,F
35,60,100,2260,1,25,F
35,61,0,957,1,25,F
35,62,0,1386,1,25,F
35,63,50,3780,1,25,F
35,64,50,1695,1,25,F
35,65,150,2400,1,25,F
35,66,0,2242,1,25,F
35,67,150,1651,0,25,F
35,68,0,1789,1,25,F
35,69,50,2945,1,25,F
35,70,50,1211,1,25,F
35,71,100,1350,1,25,F
35,72,100,3468,1,25,F
35,73,100,2693,1,25,F
35,74,100,1852,1,25,F
35,75,150,1452,1,25,F
35,76,0,3551,1,25,F
35,77,0,1828,1,25,F
35,78,50,3211,1,25,F
35,79,50,1734,1,25,F
35,80,150,4243,1,25,F
35,81,50,3023,1,25,F
35,82,0,970,1,25,F
35,83,150,2501,1,25,F
35,84,50,3010,1,25,F
35,85,100,2821,1,25,F
35,86,0,1961,1,25,F
35,87,150,5621,1,25,F
35,88,100,2176,1,25,F
35,89,100,1819,1,25,F
35,90,50,1598,1,25,F
35,91,0,1072,1,25,F
35,92,150,3952,1,25,F
35,93,150,2381,1,25,F
35,94,50,4743,1,25,F
35,95,100,1567,1,25,F
35,96,0,5018,1,25,F
47,1,0,2438,1,18,F
47,2,150,3716,1,18,F
47,3,150,3202,1,18,F
47,4,100,6310,0,18,F
47,5,50,3276,0,18,F
47,6,50,2746,1,18,F
47,8,0,1846,1,18,F
47,9,150,3596,1,18,F
47,10,150,2572,1,18,F
47,11,50,2871,1,18,F
47,12,0,2889,1,18,F
47,13,0,1418,1,18,F
47,14,100,5737,1,18,F
47,16,50,2527,0,18,F
47,17,100,3539,1,18,F
47,18,150,2649,1,18,F
47,19,50,2274,1,18,F
47,20,50,1790,1,18,F
47,21,100,2765,1,18,F
47,22,0,1689,1,18,F
47,23,0,1119,1,18,F
47,24,150,5607,1,18,F
47,25,150,4432,1,18,F
47,26,50,2946,1,18,F
47,27,50,4551,1,18,F
47,28,100,4607,1,18,F
47,29,0,1030,1,18,F
47,30,0,1602,1,18,F
47,31,150,4533,0,18,F
47,32,100,5707,1,18,F
47,33,50,3190,1,18,F
47,34,100,4948,1,18,F
47,35,150,5841,1,18,F
47,36,0,1731,1,18,F
47,37,100,4850,1,18,F
47,38,150,4343,1,18,F
47,39,0,1245,1,18,F
47,40,50,1471,1,18,F
47,41,150,2903,1,18,F
47,42,0,1399,1,18,F
47,43,100,3186,1,18,F
47,44,150,4305,1,18,F
47,45,50,1971,1,18,F
47,46,100,2792,1,18,F
47,47,0,3201,1,18,F
47,48,50,4045,1,18,F
47,49,100,2885,1,18,F
47,50,150,3920,1,18,F
47,51,0,1343,1,18,F
47,52,0,1103,1,18,F
47,53,100,3532,1,18,F
47,54,50,1102,1,18,F
47,55,150,4265,0,18,F
47,56,50,1398,1,18,F
47,57,150,1313,1,18,F
47,58,100,2634,1,18,F
47,59,150,1888,1,18,F
47,60,100,3945,1,18,F
47,61,0,979,1,18,F
47,62,0,1033,1,18,F
47,63,50,1401,1,18,F
47,64,50,1180,1,18,F
47,65,150,3445,1,18,F
47,66,0,1756,1,18,F
47,67,150,5058,1,18,F
47,68,0,2403,1,18,F
47,69,50,1702,1,18,F
47,70,50,1628,1,18,F
47,71,100,1595,1,18,F
47,72,100,4522,1,18,F
47,73,100,1326,1,18,F
47,74,100,2258,1,18,F
47,75,150,2013,1,18,F
47,77,0,1800,1,18,F
47,78,50,4738,1,18,F
47,79,50,1117,1,18,F
47,80,150,3979,1,18,F
47,81,50,3538,1,18,F
47,82,0,1126,1,18,F
47,84,50,3760,1,18,F
47,85,100,4112,0,18,F
47,86,0,1527,1,18,F
47,87,150,3612,1,18,F
47,88,100,3016,1,18,F
47,89,100,5514,0,18,F
47,90,50,3485,1,18,F
47,91,0,942,1,18,F
47,92,150,6261,0,18,F
47,93,150,5515,0,18,F
47,94,50,1323,1,18,F
47,95,100,1939,1,18,F
47,96,0,3950,1,18,F
4,1,0,1985,1,21,F
4,2,150,6425,1,21,F
4,3,150,1810,1,21,F
4,4,100,2543,1,21,F
4,5,50,2553,1,21,F
4,6,50,1812,0,21,F
4,7,100,2824,1,21,F
4,8,0,1064,1,21,F
4,9,150,4954,1,21,F
4,10,150,2043,1,21,F
4,11,50,2637,1,21,F
4,12,0,1293,1,21,F
4,13,0,1030,1,21,F
4,14,100,2937,1,21,F
4,15,100,1402,1,21,F
4,16,50,3012,1,21,F
4,17,100,1971,1,21,F
4,18,150,1743,1,21,F
4,19,50,1332,1,21,F
4,20,50,1003,1,21,F
4,21,100,1971,1,21,F
4,22,0,1702,1,21,F
4,23,0,1347,1,21,F
4,24,150,2973,1,21,F
4,25,150,3518,0,21,F
4,26,50,1640,1,21,F
4,27,50,3254,1,21,F
4,28,100,2284,0,21,F
4,29,0,1205,1,21,F
4,30,0,2502,1,21,F
4,31,150,2094,1,21,F
4,32,100,2852,1,21,F
4,33,50,1751,1,21,F
4,34,100,2402,1,21,F
4,35,150,2576,1,21,F
4,36,0,2254,1,21,F
4,37,100,3047,1,21,F
4,38,150,2354,1,21,F
4,39,0,2610,1,21,F
4,40,50,1109,1,21,F
4,41,150,2322,1,21,F
4,42,0,1355,1,21,F
4,43,100,1680,1,21,F
4,44,150,1778,1,21,F
4,45,50,1512,1,21,F
4,46,100,1080,1,21,F
4,47,0,1093,1,21,F
4,48,50,1622,1,21,F
4,49,100,3156,1,21,F
4,50,150,1341,1,21,F
4,51,0,1451,1,21,F
4,52,0,1842,1,21,F
4,53,100,1399,1,21,F
4,54,50,901,1,21,F
4,55,150,4307,1,21,F
4,56,50,1958,1,21,F
4,57,150,2510,1,21,F
4,58,100,2717,1,21,F
4,59,150,1274,1,21,F
4,60,100,3171,1,21,F
4,61,0,982,1,21,F
4,62,0,1684,1,21,F
4,63,50,3823,1,21,F
4,64,50,1370,1,21,F
4,65,150,1565,1,21,F
4,66,0,1192,1,21,F
4,67,150,1668,1,21,F
4,68,0,1538,1,21,F
4,69,50,1710,1,21,F
4,70,50,2027,1,21,F
4,71,100,1197,1,21,F
4,72,100,6484,1,21,F
4,73,100,1167,1,21,F
4,74,100,1829,1,21,F
4,75,150,2120,0,21,F
4,76,0,2594,1,21,F
4,77,0,1064,1,21,F
4,78,50,2826,1,21,F
4,79,50,1097,1,21,F
4,80,150,1326,1,21,F
4,81,50,3614,1,21,F
4,82,0,892,1,21,F
4,83,150,1096,1,21,F
4,84,50,1967,1,21,F
4,85,100,1585,1,21,F
4,86,0,1588,1,21,F
4,87,150,2856,1,21,F
4,88,100,1270,1,21,F
4,89,100,1939,1,21,F
4,90,50,1276,1,21,F
4,92,150,1423,1,21,F
4,93,150,1330,1,21,F
4,94,50,2752,1,21,F
4,95,100,1331,1,21,F
4,96,0,1078,1,21,F
26,1,0,2775,1,27,F
26,2,150,2129,1,27,F
26,3,150,1548,1,27,F
26,4,100,4776,1,27,F
26,5,50,2467,1,27,F
26,6,50,3523,1,27,F
26,7,100,4751,1,27,F
26,8,0,1177,1,27,F
26,9,150,2698,1,27,F
26,10,150,4729,1,27,F
26,11,50,3871,1,27,F
26,12,0,1516,1,27,F
26,13,0,1507,1,27,F
26,14,100,2007,1,27,F
26,15,100,2156,1,27,F
26,16,50,1658,1,27,F
26,17,100,3726,1,27,F
26,18,150,2106,1,27,F
26,19,50,2255,1,27,F
26,20,50,2031,1,27,F
26,21,100,2178,1,27,F
26,22,0,1375,0,27,F
26,23,0,1225,1,27,F
26,24,150,2612,0,27,F
26,25,150,1004,1,27,F
26,26,50,1845,1,27,F
26,27,50,1545,1,27,F
26,28,100,1919,1,27,F
26,29,0,1098,1,27,F
26,30,0,1270,1,27,F
26,31,150,5922,1,27,F
26,32,100,2646,1,27,F
26,33,50,1991,1,27,F
26,34,100,2531,1,27,F
26,35,150,5373,1,27,F
26,36,0,1135,1,27,F
26,38,150,3467,1,27,F
26,39,0,1002,1,27,F
26,40,50,1190,1,27,F
26,41,150,2782,1,27,F
26,42,0,1142,1,27,F
26,43,100,3661,0,27,F
26,44,150,2262,1,27,F
26,45,50,1345,1,27,F
26,46,100,2639,1,27,F
26,47,0,1259,1,27,F
26,48,50,1359,1,27,F
26,49,100,2689,1,27,F
26,50,150,1417,1,27,F
26,51,0,1144,1,27,F
26,52,0,1087,1,27,F
26,53,100,2620,1,27,F
26,54,50,1046,1,27,F
26,55,150,3141,1,27,F
26,56,50,1153,1,27,F
26,57,150,2143,1,27,F
26,58,100,1324,1,27,F
26,59,150,1536,1,27,F
26,60,100,2958,1,27,F
26,61,0,1143,1,27,F
26,62,0,1637,1,27,F
26,63,50,1783,1,27,F
26,64,50,2652,1,27,F
26,65,150,3243,1,27,F
26,66,0,1135,1,27,F
26,67,150,4616,1,27,F
26,68,0,918,1,27,F
26,69,50,1878,1,27,F
26,70,50,1621,1,27,F
26,71,100,1296,1,27,F
26,72,100,2889,1,27,F
26,73,100,1843,1,27,F
26,74,100,1910,1,27,F
26,75,150,3006,1,27,F
26,76,0,2883,1,27,F
26,77,0,2266,1,27,F
26,78,50,1857,1,27,F
26,79,50,1112,1,27,F
26,80,150,3257,0,27,F
26,81,50,3586,1,27,F
26,82,0,910,1,27,F
26,83,150,2143,1,27,F
26,84,50,1883,1,27,F
26,85,100,2350,1,27,F
26,86,0,2164,1,27,F
26,87,150,2962,1,27,F
26,88,100,2992,1,27,F
26,89,100,2776,1,27,F
26,90,50,1129,1,27,F
26,91,0,923,1,27,F
26,92,150,5046,1,27,F
26,93,150,1785,1,27,F
26,94,50,1071,1,27,F
26,95,100,1154,1,27,F
26,96,0,3520,1,27,F
39,1,0,1518,1,18,M
39,2,150,3277,1,18,M
39,3,150,2526,1,18,M
39,4,100,2413,1,18,M
39,5,50,3305,1,18,M
39,6,50,2493,1,18,M
39,7,100,3070,1,18,M
39,8,0,1446,1,18,M
39,9,150,3001,1,18,M
39,10,150,2866,1,18,M
39,11,50,2372,0,18,M
39,12,0,2625,1,18,M
39,13,0,1710,1,18,M
39,14,100,1673,1,18,M
39,15,100,3256,0,18,M
39,16,50,2640,0,18,M
39,17,100,2787,1,18,M
39,18,150,2558,0,18,M
39,19,50,3356,1,18,M
39,20,50,4112,0,18,M
39,21,100,3435,1,18,M
39,22,0,1998,1,18,M
39,23,0,1889,1,18,M
39,24,150,2058,0,18,M
39,25,150,2657,1,18,M
39,26,50,2481,1,18,M
39,27,50,2531,1,18,M
39,28,100,3736,1,18,M
39,29,0,2325,1,18,M
39,30,0,2670,1,18,M
39,31,150,3753,0,18,M
39,32,100,2375,1,18,M
39,33,50,2338,1,18,M
39,34,100,2345,0,18,M
39,35,150,5263,1,18,M
39,36,0,3854,1,18,M
39,37,100,2553,1,18,M
39,38,150,2420,1,18,M
39,39,0,2563,1,18,M
39,40,50,2825,1,18,M
39,41,150,3019,0,18,M
39,42,0,2686,1,18,M
39,43,100,2095,1,18,M
39,44,150,2741,1,18,M
39,45,50,2075,1,18,M
39,46,100,4100,1,18,M
39,47,0,1474,1,18,M
39,48,50,1929,1,18,M
39,49,100,2172,1,18,M
39,50,150,2154,1,18,M
39,51,0,1254,1,18,M
39,52,0,1853,1,18,M
39,53,100,2559,1,18,M
39,54,50,1915,1,18,M
39,55,150,3262,0,18,M
39,56,50,4375,1,18,M
39,57,150,3061,0,18,M
39,58,100,2852,0,18,M
39,59,150,2710,0,18,M
39,60,100,2044,1,18,M
39,61,0,1310,1,18,M
39,62,0,1842,1,18,M
39,63,50,3324,1,18,M
39,64,50,1496,0,18,M
39,65,150,2416,1,18,M
39,66,0,1193,1,18,M
39,67,150,2204,0,18,M
39,68,0,2905,1,18,M
39,69,50,2856,1,18,M
39,70,50,1246,1,18,M
39,71,100,1978,1,18,M
39,72,100,3901,1,18,M
39,73,100,2444,1,18,M
39,74,100,2629,1,18,M
39,75,150,4068,0,18,M
39,76,0,3020,1,18,M
39,77,0,1152,1,18,M
39,78,50,2743,0,18,M
39,79,50,2058,1,18,M
39,80,150,3299,1,18,M
39,81,50,3362,1,18,M
39,82,0,3975,1,18,M
39,83,150,1906,1,18,M
39,84,50,2704,1,18,M
39,85,100,3216,1,18,M
39,86,0,1634,1,18,M
39,87,150,4060,0,18,M
39,88,100,1950,0,18,M
39,89,100,4228,1,18,M
39,90,50,1715,1,18,M
39,91,0,1154,1,18,M
39,92,150,3342,0,18,M
39,93,150,3347,1,18,M
39,94,50,2411,1,18,M
39,95,100,2749,1,18,M
39,96,0,1183,0,18,M
12,1,0,1818,1,21,F
12,2,150,1646,0,21,F
12,3,150,1527,1,21,F
12,4,100,3133,1,21,F
12,5,50,2435,1,21,F
12,6,50,1251,1,21,F
12,7,100,2718,0,21,F
12,8,0,1200,1,21,F
12,9,150,3312,1,21,F
12,10,150,4109,1,21,F
12,11,50,2292,1,21,F
12,12,0,1820,1,21,F
12,13,0,1133,1,21,F
12,14,100,2347,1,21,F
12,15,100,2967,1,21,F
12,16,50,2379,1,21,F
12,17,100,1921,1,21,F
12,18,150,1966,1,21,F
12,19,50,3052,1,21,F
12,20,50,1372,1,21,F
12,21,100,2839,1,21,F
12,22,0,3238,0,21,F
12,23,0,1429,1,21,F
12,24,150,4437,1,21,F
12,25,150,2585,1,21,F
12,26,50,3376,1,21,F
12,27,50,1669,1,21,F
12,28,100,3972,1,21,F
12,29,0,982,1,21,F
12,30,0,1572,1,21,F
12,31,150,2311,0,21,F
12,32,100,3295,1,21,F
12,33,50,1676,1,21,F
12,34,100,2236,1,21,F
12,35,150,2927,0,21,F
12,36,0,1410,1,21,F
12,37,100,2582,1,21,F
12,38,150,2000,1,21,F
12,39,0,1077,1,21,F
12,40,50,1434,1,21,F
12,41,150,1949,1,21,F
12,42,0,2353,1,21,F
12,43,100,3343,1,21,F
12,44,150,1649,1,21,F
12,45,50,1228,1,21,F
12,46,100,2079,1,21,F
12,47,0,1283,1,21,F
12,48,50,3163,1,21,F
12,49,100,2124,1,21,F
12,50,150,3277,1,21,F
12,51,0,908,1,21,F
12,52,0,1004,1,21,F
12,53,100,2104,1,21,F
12,54,50,1011,1,21,F
12,55,150,1569,0,21,F
12,56,50,1258,1,21,F
12,57,150,2800,1,21,F
12,58,100,3494,1,21,F
12,59,150,2989,1,21,F
12,60,100,2223,1,21,F
12,61,0,945,1,21,F
12,62,0,2952,1,21,F
12,63,50,1514,1,21,F
12,64,50,1351,1,21,F
12,65,150,2950,1,21,F
12,66,0,1506,1,21,F
12,67,150,1977,1,21,F
12,68,0,1091,1,21,F
12,69,50,925,1,21,F
12,70,50,1225,1,21,F
12,71,100,5810,1,21,F
12,72,100,2111,1,21,F
12,73,100,1874,1,21,F
12,74,100,1424,1,21,F
12,75,150,3255,1,21,F
12,76,0,2231,0,21,F
12,77,0,2633,1,21,F
12,78,50,1941,1,21,F
12,79,50,1064,1,21,F
12,80,150,1714,0,21,F
12,81,50,3032,1,21,F
12,82,0,929,1,21,F
12,83,150,2776,1,21,F
12,84,50,3187,1,21,F
12,85,100,2653,1,21,F
12,86,0,2254,1,21,F
12,89,100,2384,0,21,F
12,90,50,1984,1,21,F
12,91,0,956,1,21,F
12,92,150,3489,0,21,F
12,93,150,2125,1,21,F
12,94,50,1107,1,21,F
12,95,100,1516,1,21,F
12,96,0,2657,1,21,F
20,1,0,2045,1,19,M
20,2,150,2964,1,19,M
20,3,150,1985,1,19,M
20,4,100,2701,1,19,M
20,5,50,2771,1,19,M
20,6,50,1743,1,19,M
20,7,100,2318,0,19,M
20,8,0,1199,1,19,M
20,9,150,3230,1,19,M
20,10,150,3615,1,19,M
20,11,50,2954,1,19,M
20,12,0,1249,1,19,M
20,13,0,1351,1,19,M
20,14,100,4693,1,19,M
20,15,100,4354,1,19,M
20,16,50,2799,1,19,M
20,17,100,1909,1,19,M
20,18,150,2252,1,19,M
20,19,50,2077,1,19,M
20,20,50,2016,1,19,M
20,21,100,2164,1,19,M
20,22,0,1088,0,19,M
20,23,0,2585,1,19,M
20,24,150,2229,1,19,M
20,25,150,4013,1,19,M
20,26,50,4880,1,19,M
20,27,50,2664,1,19,M
20,28,100,2674,1,19,M
20,29,0,1310,1,19,M
20,30,0,1301,1,19,M
20,31,150,4461,1,19,M
20,32,100,4564,1,19,M
20,33,50,1848,1,19,M
20,34,100,3556,1,19,M
20,35,150,3159,1,19,M
20,36,0,1482,1,19,M
20,37,100,2469,0,19,M
20,38,150,5339,1,19,M
20,39,0,1401,1,19,M
20,40,50,1865,1,19,M
20,41,150,1954,1,19,M
20,42,0,1366,1,19,M
20,43,100,1670,1,19,M
20,44,150,1541,0,19,M
20,45,50,1403,1,19,M
20,46,100,2926,1,19,M
20,47,0,1562,1,19,M
20,48,50,2406,1,19,M
20,49,100,1706,1,19,M
20,50,150,1716,1,19,M
20,51,0,1104,1,19,M
20,52,0,1406,1,19,M
20,53,100,2073,1,19,M
20,54,50,1560,1,19,M
20,55,150,1861,0,19,M
20,56,50,1014,1,19,M
20,57,150,2038,1,19,M
20,58,100,1327,1,19,M
20,59,150,2725,1,19,M
20,60,100,1884,1,19,M
20,61,0,2171,1,19,M
20,62,0,779,1,19,M
20,63,50,2106,1,19,M
20,64,50,1700,1,19,M
20,65,150,1413,1,19,M
20,66,0,1239,1,19,M
20,67,150,2069,1,19,M
